Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
192,0.0,0.0,0.0,0.010721592447780592,0.18352016751768452,0.5755133763532818,0.23024486368125313
193,0.0,0.0,0.0,0.009070849724522545,0.16720942390839866,0.5722730229020065,0.2514467034650722
194,0.0,0.0,0.0,0.007647077028856031,0.1517600555982318,0.5669550658366012,0.273637801536311
195,0.0,0.0,0.0,0.006423871987920049,0.13720404412365517,0.5596151819745365,0.29675690191388826
196,0.0,0.0,0.0,0.005377092514292192,0.12356119651197828,0.5503302867923558,0.3207314241813737
197,0.0,0.0,0.0,0.004484797498116699,0.11083992424766309,0.5391972342354805,0.3454780440187397
198,0.0,0.0,0.0,0.0037271641713240156,0.09903815593422005,0.5263311825531772,0.3709034973412787
199,0.0,0.0,0.0,0.003086387035963978,0.08814435290062417,0.5118636631731044,0.39690559689030747
200,0.0,0.0,0.0,0.0025465629271893553,0.0781385970152314,0.4959403962688327,0.42337444378874656
201,0.0,0.0,0.0,0.0020935663925548686,0.06899372086709499,0.47871890211300216,0.450193810627348
202,0.0,0.0,0.0,0.0017149191343606152,0.06067645215252582,0.4603659613962698,0.4772426673168438
203,0.0,0.0,0.0,0.0013996568003591392,0.05314854644147693,0.4410549803180376,0.5043968164401263
204,0.0,0.0,0.0,0.0011381959376471906,0.04636788535794023,0.4209633173555076,0.531530601348905
205,0.0,0.0,0.0,0.0009222034598990181,0.04028952044805223,0.4002696281781819,0.5585186479138669
206,0.0,0.0,0.0,0.000744470531583441,0.0348666464855657,0.37915128323039715,0.5852375997524537
207,0.0,0.0,0.0,0.00059879235414384,0.030051491538661934,0.3577819091383405,0.6115678069688537
208,0.0,0.0,0.0,0.0004798549554724252,0.02579611466715781,0.33632910043939446,0.6373949299379753
209,0.0,0.0,0.0,0.0003831297402021594,0.022053105522059413,0.31495234235062064,0.6626114223871178
210,0.0,0.0,0.0,0.00030477625708158484,0.01877618328482944,0.29380117859425414,0.6871178618638348
211,0.0,0.0,0.0,0.0002415533818423965,0.01592069523605999,0.2730136509123908,0.7108241004697068
212,0.0,0.0,0.0,0.00019073889886911388,0.013444017727233804,0.25271502907954635,0.7336502142943507
213,0.0,0.0,0.0,0.00015005729071504437,0.011305864410044997,0.23301684221743424,0.7555272360818057
214,0.0,0.0,0.0,0.00011761540825250272,0.009468508239599771,0.21401621428644924,0.7763976620656985
215,0.0,0.0,0.0,9.184559249952873e-05,0.007896925012460865,0.19579549901676785,0.7962157303782718
216,0.0,0.0,0.0,7.145574802280841e-05,0.006558867044711425,0.17842220247207208,0.8149474747351937
217,0.0,0.0,0.0,5.53858231778781e-05,0.005424876068138906,0.16194917510563678,0.8325705630030464
218,0.0,0.0,0.0,4.2770130212255175e-05,0.004468244562859325,0.14641504973195918,0.8490739355749692
219,0.0,0.0,0.0,3.2904934430422195e-05,0.0036649345973781555,0.13184489741755967,0.8644572630506318
220,0.0,0.0,0.0,2.5220752496224463e-05,0.0029934628610781555,0.11825106996978096,0.8787302464166447
221,0.0,0.0,0.0,1.9258822096968053e-05,0.0024347599995576674,0.10563419550651298,0.8919117856718324
222,0.0,0.0,0.0,1.465123559896142e-05,0.001972011649185257,0.09398429251445384,0.9040290446007619
223,0.0,0.0,0.0,1.1104266339212465e-05,0.0015904877599591805,0.08328196780079367,0.9151164401729079
224,0.0,0.0,0.0,8.384455597698626e-06,0.0012773659372609103,0.07349966472990266,0.9252145848772387
225,0.0,0.0,0.0,6.307069231992202e-06,0.0010215536601654307,0.06460293000003381,0.9343692092705688
226,0.0,0.0,0.0,4.726573958335756e-06,0.0008135133775555303,0.056551669819773775,0.9426300902287124
227,0.0,0.0,0.0,3.528823189991037e-06,0.0006450936682781405,0.04930136953892306,0.9500500079696088
228,0.0,0.0,0.0,2.6246803510598937e-06,0.0005093688968726973,0.04280425441438862,0.9566837520083876
229,0.0,0.0,0.0,1.9448430842450293e-06,0.00040048911522438946,0.03701037308820687,0.9625871929534845
230,0.0,0.0,0.0,1.4356643929236412e-06,0.0003135413609450799,0.031868589367151645,0.9678164336075104
231,0.0,0.0,0.0,1.0557963097124201e-06,0.00024442298892612957,0.027327471878039078,0.9724270493367251
232,0.0,0.0,0.0,7.735081113402487e-07,0.00018972724315369227,0.02333607500230306,0.9764734242464319
233,0.0,0.0,0.0,5.645544572940864e-07,0.00014664092829663744,0.01984460805972943,0.9800081864575166
234,0.0,0.0,0.0,4.104892579182007e-07,0.00011285376922409718,0.016804992928322382,0.9830817428131956
235,0.0,0.0,0.0,2.973387618343537e-07,8.647884436796538e-05,0.01417131309190156,0.9857419107249686
236,0.0,0.0,0.0,2.145625199734269e-07,6.598333755258867e-05,0.011900159458864912,0.9880336426410625
237,0.0,0.0,0.0,1.5424377719508442e-07,5.0128764000900716e-05,0.009950880175923493,0.9899988368162984
238,0.0,0.0,0.0,1.1046171777273628e-07,3.7919781049056134e-05,0.008285743070685525,0.9916762266865476
239,0.0,0.0,0.0,7.88070744217606e-08,2.8560684401712777e-05,0.00687002031504258,0.9931013401934813
240,0.0,0.0,0.0,5.6010163951292213e-08,2.141870879357466e-05,0.005672005439862571,0.9943065198411799
241,0.0,0.0,0.0,3.965661954374866e-08,1.5993290774396485e-05,0.004662972993875525,0.9953209940587305
242,0.0,0.0,0.0,2.7971178040431255e-08,1.1890504882483555e-05,0.003817090976755977,0.9961709905471835
243,0.0,0.0,0.0,1.9654005978253508e-08,8.801947541714483e-06,0.0031112957435665,0.9968798826548858
244,0.0,0.0,0.0,1.3757380012968667e-08,6.487411302713575e-06,0.0025251384317109826,0.9974683603996063
245,0.0,0.0,0.0,9.593206562463763e-09,4.760762108202421e-06,0.0020406111580295594,0.9979546184866557
246,0.0,0.0,0.0,6.663990803623676e-09,3.4785014161320404e-06,0.0016419603251948134,0.9983545545093983
247,0.0,0.0,0.0,4.611547144151018e-09,2.5305612978421266e-06,0.0013154934108198235,0.9986819714163352
248,0.0,0.0,0.0,3.1790674537290897e-09,1.8329426572094576e-06,0.0010493846314171273,0.9989487792468582
249,0.0,0.0,0.0,2.183196623484207e-09,1.3218636154554986e-06,0.0008334839116476145,0.9991651920415403
250,0.0,0.0,0.0,1.4935687131512054e-09,9.491364068026087e-07,0.0006591326753131455,0.9993399166947113
