Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
178,0.0,0.0,0.0,0.0,7.300859794501235e-08,0.01653719307914059,0.9834627339122615
179,0.0,0.0,0.0,0.0,4.3962784745943395e-08,0.013983325913644706,0.9860166301235705
180,0.0,0.0,0.0,0.0,2.6253385132513074e-08,0.011776952458075307,0.9882230212885396
181,0.0,0.0,0.0,0.0,1.554788231494797e-08,0.00987921937520575,0.9901207650769119
182,0.0,0.0,0.0,0.0,9.131455813715661e-09,0.008254169347682416,0.9917458215208618
183,0.0,0.0,0.0,0.0,5.318495199801987e-09,0.006868773348310042,0.9931312213331948
184,0.0,0.0,0.0,0.0,3.0719542465362792e-09,0.005692910221680059,0.9943070867063657
185,0.0,0.0,0.0,0.0,1.7596054613377987e-09,0.004699301700177072,0.9953006965402175
186,0.0,0.0,0.0,0.0,9.995116956318384e-10,0.003863410855719618,0.9961365881447687
187,0.0,0.0,0.0,0.0,5.630281796342729e-10,0.0031633116622898916,0.9968366877746819
188,0.0,0.0,0.0,0.0,3.145136373561286e-10,0.002579536853293374,0.997420462832193
189,0.0,0.0,0.0,0.0,1.7422641107600612e-10,0.0020949106423273633,0.9979050891834462
190,0.0,0.0,0.0,0.0,9.570866321695348e-11,0.001694372174865011,0.9983056277294263
191,0.0,0.0,0.0,0.0,5.21374055040269e-11,0.0013647948276174215,0.9986352051202452
192,0.0,0.0,0.0,0.0,2.8164692800203284e-11,0.0010948057039884551,0.9989051942678469
193,0.0,0.0,0.0,0.0,1.508759783774849e-11,0.0008746089154781922,0.9991253910694342
194,0.0,0.0,0.0,0.0,8.014700014769005e-12,0.0006958155126299825,0.9993041844793553
195,0.0,0.0,0.0,0.0,4.221956118044545e-12,0.000551282252543861,0.9994487177432342
196,0.0,0.0,0.0,0.0,2.205347016115411e-12,0.00043496077570936986,0.9995650392220853
197,0.0,0.0,0.0,0.0,1.1423084700368236e-12,0.0003417582209834791,0.9996582417778742
198,0.0,0.0,0.0,0.0,5.867528685143952e-13,0.0002674098380663903,0.9997325901613469
199,0.0,0.0,0.0,0.0,2.9887203822909214e-13,0.000208363762431385,0.9997916362372697
200,0.0,0.0,0.0,0.0,1.509903313490213e-13,0.00016167779623010858,0.9998383222036189
201,0.0,0.0,0.0,0.0,7.560618797697316e-14,0.00012492778590467157,0.9998750722140197
202,0.0,0.0,0.0,0.0,3.752553823233029e-14,9.61269972018508e-05,0.9999038730027606
203,0.0,0.0,0.0,0.0,1.8540724511240114e-14,7.365575411255598e-05,0.9999263442458689
204,0.0,0.0,0.0,0.0,8.992806499463768e-15,5.620052248955787e-05,0.9999437994775014
205,0.0,0.0,0.0,0.0,4.3298697960381105e-15,4.270157414187903e-05,0.9999572984258538
206,0.0,0.0,0.0,0.0,2.1094237467877974e-15,3.230835567658019e-05,0.9999676916443213
207,0.0,0.0,0.0,0.0,9.992007221626409e-16,2.434170126675017e-05,0.9999756582987323
208,0.0,0.0,0.0,0.0,4.440892098500626e-16,1.826206354538229e-05,0.9999817379364542
209,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.3642986303019633e-05,0.9999863570136968
210,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.014910175933803e-05,0.9999898508982406
211,0.0,0.0,0.0,0.0,0.0,7.5179998179075724e-06,0.9999924820001821
212,0.0,0.0,0.0,0.0,0.0,5.545383590987996e-06,0.999994454616409
213,0.0,0.0,0.0,0.0,0.0,4.072992000891951e-06,0.9999959270079991
214,0.0,0.0,0.0,0.0,0.0,2.9788344654280152e-06,0.9999970211655346
215,0.0,0.0,0.0,0.0,0.0,2.1693431692115794e-06,0.9999978306568308
216,0.0,0.0,0.0,0.0,0.0,1.5731042626310199e-06,0.9999984268957374
217,0.0,0.0,0.0,0.0,0.0,1.1358800138250302e-06,0.9999988641199862
218,0.0,0.0,0.0,0.0,0.0,8.166792154762348e-07,0.9999991833207845
219,0.0,0.0,0.0,0.0,0.0,5.846730652958598e-07,0.9999994153269347
220,0.0,0.0,0.0,0.0,0.0,4.167884785077902e-07,0.9999995832115215
